#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T03:15:00Z,18.00034722222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T03:30:00Z,17.926041666666666,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T03:45:00Z,17.878125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T04:00:00Z,17.97361111111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T04:15:00Z,18.123958333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T04:30:00Z,18.284375,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T04:45:00Z,18.477430555555557,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T05:00:00Z,18.688194444444445,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T05:15:00Z,18.917708333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T05:30:00Z,19.132291666666667,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T05:45:00Z,19.357291666666665,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T06:00:00Z,19.539583333333333,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T06:15:00Z,19.711805555555557,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T06:30:00Z,19.853819444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T06:45:00Z,19.947222222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T07:00:00Z,20.010416666666668,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T07:15:00Z,20.104861111111113,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T07:30:00Z,20.20451388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T07:45:00Z,20.29861111111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T08:00:00Z,20.340972222222224,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T08:15:00Z,20.376041666666666,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T08:30:00Z,20.417708333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T08:45:00Z,20.44097222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T09:00:00Z,20.444791666666667,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T09:15:00Z,20.4375,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T09:30:00Z,20.412152777777777,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T09:45:00Z,20.282472067039105,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T10:00:00Z,20.18715277777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T10:15:00Z,20.086805555555557,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T10:30:00Z,19.85,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T10:45:00Z,19.439583333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T11:00:00Z,19.188190607734807,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T11:15:00Z,19.117361111111112,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T11:30:00Z,19.04826388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T11:45:00Z,18.95798611111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T12:00:00Z,18.880208333333332,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T12:15:00Z,18.8125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T12:30:00Z,18.835416666666667,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T12:45:00Z,18.923958333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T13:00:00Z,18.777430555555554,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T13:15:00Z,18.8125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T13:30:00Z,18.979861111111113,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T13:45:00Z,19.05173611111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T14:00:00Z,19.207291666666666,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T14:15:00Z,19.34201388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T14:30:00Z,19.431944444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T14:45:00Z,19.536805555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T15:00:00Z,19.63576388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T15:15:00Z,19.775,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T15:30:00Z,19.896875,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T15:45:00Z,19.931944444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T16:00:00Z,19.825694444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T16:15:00Z,19.650347222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T16:30:00Z,19.5625,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T16:45:00Z,19.530027932960895,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T17:00:00Z,19.434722222222224,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T17:15:00Z,19.357291666666665,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T17:30:00Z,19.290972222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T17:45:00Z,19.174652777777776,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T18:00:00Z,19.043055555555554,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T18:15:00Z,18.953819444444445,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T18:30:00Z,18.9375,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T18:45:00Z,18.936805555555555,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T19:00:00Z,18.896180555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T19:15:00Z,18.856944444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T19:30:00Z,18.81076388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T19:45:00Z,18.757986111111112,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T20:00:00Z,18.70486111111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T20:15:00Z,18.642708333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T20:30:00Z,18.625,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T20:45:00Z,18.625,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T21:00:00Z,18.610069444444445,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T21:15:00Z,18.564583333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T21:30:00Z,18.56388888888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T21:45:00Z,18.54201388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T22:00:00Z,18.5,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T22:15:00Z,18.489930555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T22:30:00Z,18.4375,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T22:45:00Z,18.42534722222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T23:00:00Z,18.375,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T23:15:00Z,18.360069444444445,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T23:30:00Z,18.3125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-11T23:45:00Z,18.213194444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T00:00:00Z,18.020833333333332,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T00:15:00Z,18.006597222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T00:30:00Z,18.083680555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T00:45:00Z,18.141319444444445,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T01:00:00Z,18.239583333333332,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T01:15:00Z,18.45138888888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T01:30:00Z,18.618402777777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T01:45:00Z,18.733333333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T02:00:00Z,18.818055555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T02:15:00Z,18.851736111111112,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T02:30:00Z,18.820138888888888,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T02:45:00Z,18.609375,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T03:00:00Z,18.419444444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T03:15:00Z,18.31284722222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T03:30:00Z,18.189930555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T03:45:00Z,18.188541666666666,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T04:00:00Z,18.228819444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T04:15:00Z,18.41111111111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T04:30:00Z,18.59513888888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T04:45:00Z,18.730208333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T05:00:00Z,18.903819444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T05:15:00Z,18.95347222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T05:30:00Z,18.94965277777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T05:45:00Z,18.987152777777776,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T06:00:00Z,19.093055555555555,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T06:15:00Z,19.178472222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T06:30:00Z,19.268402777777776,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T06:45:00Z,19.35809748427673,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T07:00:00Z,19.42013888888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T07:15:00Z,19.506597222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T07:30:00Z,19.509027777777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T07:45:00Z,19.531944444444445,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T08:00:00Z,19.62465277777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T08:15:00Z,19.722569444444446,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T08:30:00Z,19.808333333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T08:45:00Z,19.865277777777777,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T09:00:00Z,19.91701388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T09:15:00Z,19.893402777777776,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T09:30:00Z,19.875,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T09:45:00Z,19.85902777777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T10:00:00Z,19.773263888888888,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T10:15:00Z,19.65972222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T10:30:00Z,19.62534722222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T10:45:00Z,19.62465277777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T11:00:00Z,19.625,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T11:15:00Z,19.61423611111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T11:30:00Z,19.564583333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T11:45:00Z,19.56076388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T12:00:00Z,19.560069444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T12:15:00Z,19.546875,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T12:30:00Z,19.490972222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T12:45:00Z,19.431944444444444,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T13:00:00Z,19.377777777777776,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T13:15:00Z,19.345833333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T13:30:00Z,19.314583333333335,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T13:45:00Z,19.262847222222224,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T14:00:00Z,19.233333333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T14:15:00Z,19.1875,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T14:30:00Z,19.150347222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T14:45:00Z,19.125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T15:00:00Z,19.12638888888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T15:15:00Z,19.089930555555554,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T15:30:00Z,19.104166666666668,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T15:45:00Z,19.12534722222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T16:00:00Z,19.084027777777777,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T16:15:00Z,19.040625,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T16:30:00Z,18.977083333333333,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T16:45:00Z,18.899652777777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T17:00:00Z,18.797916666666666,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T17:15:00Z,18.691319444444446,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T17:30:00Z,18.587152777777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T17:45:00Z,18.495833333333334,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T18:00:00Z,18.415277777777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T18:15:00Z,18.340625,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T18:30:00Z,18.259722222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T18:45:00Z,18.178125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T19:00:00Z,18.09340277777778,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T19:15:00Z,18.01423611111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T19:30:00Z,17.930555555555557,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T19:45:00Z,17.849305555555556,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T20:00:00Z,17.742013888888888,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T20:15:00Z,17.647916666666667,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T20:30:00Z,17.56111111111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T20:45:00Z,17.47951388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T21:00:00Z,17.42048611111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T21:15:00Z,17.354166666666668,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T21:30:00Z,17.284027777777776,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T21:45:00Z,17.21388888888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T22:00:00Z,17.148611111111112,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T22:15:00Z,17.055555555555557,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T22:30:00Z,16.982192737430168,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T22:45:00Z,16.924033149171272,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T23:00:00Z,16.861382681564248,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T23:15:00Z,16.81111111111111,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T23:30:00Z,16.756944444444443,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-12T23:45:00Z,16.65451388888889,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T00:00:00Z,16.556597222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T00:15:00Z,16.615972222222222,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T00:30:00Z,16.789930555555557,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T00:45:00Z,16.978472222222223,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T01:00:00Z,17.153125,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T01:15:00Z,17.279166666666665,p_PDC201_T,mdl_rt_data
,,0,2023-07-31T16:00:00Z,2023-11-30T16:00:00Z,2023-10-13T01:30:00Z,17.246180555555554,p_PDC201_T,mdl_rt_data
